HG00096	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_2.fastq.gz	ERS185276	HG00096.1.M_111124_6	GBR	1
HG00252	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_2.fastq.gz	ERS185473	HG00252.1.M_111124_5	GBR	1
HG00253	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_2.fastq.gz	ERS185372	HG00253.5.M_120131_7	GBR	5
HG00255	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_2.fastq.gz	ERS185046	HG00255.2.M_111216_1	GBR	2
HG00256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_2.fastq.gz	ERS185256	HG00256.2.M_111215_7	GBR	2
HG00257	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188323/ERR188323_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188323/ERR188323_2.fastq.gz	ERS185472	HG00257.4.M_120208_5	GBR	4
HG00258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_2.fastq.gz	ERS185466	HG00258.1.M_111124_6	GBR	1
HG00259	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_2.fastq.gz	ERS185384	HG00259.5.M_120131_3	GBR	5
HG00260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_2.fastq.gz	ERS185151	HG00260.5.M_120131_7	GBR	5
HG00261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_2.fastq.gz	ERS185182	HG00261.6.M_120119_2	GBR	6
HG00262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_2.fastq.gz	ERS185456	HG00262.2.M_111215_8	GBR	2
HG00263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_2.fastq.gz	ERS185363	HG00263.6.M_120119_3	GBR	6
HG00264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_2.fastq.gz	ERS185271	HG00264.6.M_120119_5	GBR	6
HG00265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_2.fastq.gz	ERS185269	HG00265.2.M_111215_4	GBR	2
HG00266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_2.fastq.gz	ERS185177	HG00266.6.M_120119_3	FIN	6
HG00267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188355/ERR188355_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188355/ERR188355_2.fastq.gz	ERS185270	HG00267.4.M_120208_6	FIN	4
HG00268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_2.fastq.gz	ERS185078	HG00268.5.M_120131_3	FIN	5
HG00269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_2.fastq.gz	ERS185106	HG00269.2.M_111216_7	FIN	2
HG00271	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_2.fastq.gz	ERS185394	HG00271.2.M_111215_7	FIN	2
HG00272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188250/ERR188250_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188250/ERR188250_2.fastq.gz	ERS185417	HG00272.7.M_120219_7	FIN	7
HG00273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188034/ERR188034_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188034/ERR188034_2.fastq.gz	ERS185458	HG00273.3.M_120202_7	FIN	3
HG00274	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_2.fastq.gz	ERS185122	HG00274.6.M_120119_1	FIN	6
HG00275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188326/ERR188326_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188326/ERR188326_2.fastq.gz	ERS185467	HG00275.4.M_120208_8	FIN	4
HG00276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_2.fastq.gz	ERS185360	HG00276.2.M_111215_8	FIN	2
HG00277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188274/ERR188274_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188274/ERR188274_2.fastq.gz	ERS185158	HG00277.3.M_120202_6	FIN	3
HG00278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188230/ERR188230_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188230/ERR188230_2.fastq.gz	ERS185328	HG00278.1.M_111124_5	FIN	1
HG00280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_2.fastq.gz	ERS185196	HG00280.1.M_111124_6	FIN	1
HG00281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_2.fastq.gz	ERS185157	HG00281.1.M_111124_3	FIN	1
HG00282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_2.fastq.gz	ERS185250	HG00282.2.M_111216_6	FIN	2
HG00284	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188194/ERR188194_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188194/ERR188194_2.fastq.gz	ERS185163	HG00284.1.M_111124_6	FIN	1
HG00285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_2.fastq.gz	ERS185319	HG00285.3.M_120202_5	FIN	3
HG00306	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188240/ERR188240_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188240/ERR188240_2.fastq.gz	ERS185146	HG00306.1.M_111124_1	FIN	1
HG00308	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188482/ERR188482_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188482/ERR188482_2.fastq.gz	ERS185080	HG00308.3.M_120202_3	FIN	3
HG00309	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_2.fastq.gz	ERS185441	HG00309.7.M_120219_7	FIN	7
HG00310	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188205/ERR188205_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188205/ERR188205_2.fastq.gz	ERS185202	HG00310.4.M_120208_3	FIN	4
HG00311	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188121/ERR188121_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188121/ERR188121_2.fastq.gz	ERS185440	HG00311.4.M_120208_6	FIN	4
HG00312	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188346/ERR188346_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188346/ERR188346_2.fastq.gz	ERS185424	HG00312.7.M_120219_6	FIN	7
HG00313	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_2.fastq.gz	ERS185213	HG00313.2.M_111216_6	FIN	2
HG00315	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_2.fastq.gz	ERS185236	HG00315.2.M_111215_5	FIN	2
HG00319	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_2.fastq.gz	ERS185165	HG00319.4.M_120208_7	FIN	4
HG00320	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188046/ERR188046_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188046/ERR188046_2.fastq.gz	ERS185139	HG00320.1.M_111124_1	FIN	1
HG00321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_2.fastq.gz	ERS185194	HG00321.2.M_111216_2	FIN	2
HG00323	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188255/ERR188255_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188255/ERR188255_2.fastq.gz	ERS185445	HG00323.1.M_111124_4	FIN	1
HG00324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_2.fastq.gz	ERS185428	HG00324.1.M_111124_2	FIN	1
HG00325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_2.fastq.gz	ERS185357	HG00325.5.M_120131_1	FIN	5
HG00326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_2.fastq.gz	ERS185036	HG00326.1.M_111124_7	FIN	1
HG00327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188417/ERR188417_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188417/ERR188417_2.fastq.gz	ERS185187	HG00327.3.M_120202_4	FIN	3
HG00328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_2.fastq.gz	ERS185280	HG00328.2.M_111215_4	FIN	2
HG00329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	ERS185408	HG00329.5.M_120131_3	FIN	5
HG00330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_2.fastq.gz	ERS185042	HG00330.1.M_120209_2	FIN	1
HG00331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_2.fastq.gz	ERS185265	HG00331.7.M_120219_8	FIN	7
HG00332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_2.fastq.gz	ERS185309	HG00332.6.M_120217_1	FIN	6
HG00334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_2.fastq.gz	ERS185189	HG00334.2.M_111216_5	FIN	2
HG00335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_2.fastq.gz	ERS185463	HG00335.2.M_111216_5	FIN	2
HG00336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_2.fastq.gz	ERS185303	HG00336.1.M_120209_2	FIN	1
HG00337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_2.fastq.gz	ERS185119	HG00337.5.M_120131_5	FIN	5
HG00338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_2.fastq.gz	ERS185255	HG00338.2.M_111215_8	FIN	2
HG00339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188321/ERR188321_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188321/ERR188321_2.fastq.gz	ERS185492	HG00339.4.M_120208_1	FIN	4
HG00341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_2.fastq.gz	ERS185404	HG00341.2.M_111216_7	FIN	2
HG00342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_2.fastq.gz	ERS185104	HG00342.1.M_111124_1	FIN	1
HG00343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_2.fastq.gz	ERS185382	HG00343.1.M_111124_5	FIN	1
HG00344	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_2.fastq.gz	ERS185252	HG00344.4.M_120208_2	FIN	4
HG00345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_2.fastq.gz	ERS185098	HG00345.1.M_120209_1	FIN	1
HG00346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_2.fastq.gz	ERS185059	HG00346.2.M_120131_1	FIN	2
HG00349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_2.fastq.gz	ERS185027	HG00349.4.M_120208_4	FIN	4
HG00350	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188031/ERR188031_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188031/ERR188031_2.fastq.gz	ERS185198	HG00350.3.M_120202_3	FIN	3
HG00351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_2.fastq.gz	ERS185172	HG00351.6.M_120119_5	FIN	6
HG00353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_2.fastq.gz	ERS185168	HG00353.1.M_111124_6	FIN	1
HG00355	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_2.fastq.gz	ERS185329	HG00355.2.M_111215_6	FIN	2
HG00356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188241/ERR188241_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188241/ERR188241_2.fastq.gz	ERS185436	HG00356.2.M_111215_6	FIN	2
HG00358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_2.fastq.gz	ERS185208	HG00358.5.M_120131_5	FIN	5
HG00359	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188175/ERR188175_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188175/ERR188175_2.fastq.gz	ERS185274	HG00359.1.M_111124_6	FIN	1
HG00360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188374/ERR188374_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188374/ERR188374_2.fastq.gz	ERS185399	HG00360.3.M_120202_8	FIN	3
HG00361	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188215/ERR188215_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188215/ERR188215_2.fastq.gz	ERS185084	HG00361.7.M_120219_5	FIN	7
HG00362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188480/ERR188480_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188480/ERR188480_2.fastq.gz	ERS185444	HG00362.3.M_120202_2	FIN	3
HG00364	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188303/ERR188303_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188303/ERR188303_2.fastq.gz	ERS185118	HG00364.2.M_111215_8	FIN	2
HG00365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188395/ERR188395_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188395/ERR188395_2.fastq.gz	ERS185297	HG00365.7.M_120219_5	FIN	7
HG00366	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188150/ERR188150_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188150/ERR188150_2.fastq.gz	ERS185291	HG00366.4.M_120208_1	FIN	4
HG00367	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188358/ERR188358_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188358/ERR188358_2.fastq.gz	ERS185229	HG00367.2.M_120131_1	FIN	2
HG00369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_2.fastq.gz	ERS185365	HG00369.5.M_120131_1	FIN	5
HG00371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188362/ERR188362_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188362/ERR188362_2.fastq.gz	ERS185302	HG00371.1.M_111124_3	FIN	1
HG00372	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_2.fastq.gz	ERS185218	HG00372.4.M_120208_3	FIN	4
HG00373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188198/ERR188198_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188198/ERR188198_2.fastq.gz	ERS185076	HG00373.2.M_111215_6	FIN	2
HG00375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188462/ERR188462_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188462/ERR188462_2.fastq.gz	ERS185222	HG00375.4.M_120208_4	FIN	4
HG00376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188299/ERR188299_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188299/ERR188299_2.fastq.gz	ERS185150	HG00376.2.M_111216_1	FIN	2
HG00377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188025/ERR188025_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188025/ERR188025_2.fastq.gz	ERS185451	HG00377.2.M_120131_2	FIN	2
HG00378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_2.fastq.gz	ERS185047	HG00378.5.M_120131_5	FIN	5
HG00379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_2.fastq.gz	ERS185414	HG00379.5.M_120131_3	FIN	5
HG00380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188314/ERR188314_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188314/ERR188314_2.fastq.gz	ERS185393	HG00380.3.M_120202_8	FIN	3
HG00381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188280/ERR188280_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188280/ERR188280_2.fastq.gz	ERS185385	HG00381.3.M_120202_7	FIN	3
HG00382	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188115/ERR188115_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188115/ERR188115_2.fastq.gz	ERS185056	HG00382.4.M_120208_4	FIN	4
HG00383	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_2.fastq.gz	ERS185130	HG00383.1.M_111124_1	FIN	1
HG00384	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188043/ERR188043_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188043/ERR188043_2.fastq.gz	ERS185184	HG00384.2.M_111216_4	FIN	2
